index,id,created_at,date,place,tweet,language,ticker,user_id_str,username,nlikes,nreplies,nretweets,geo,source,compound,bearish,neutral,bullish
743,1367892282830163976_nkla,1.61497E+12,05/03/2021 17:00,,How do I know $TSLA is a Fraud?   It's doing the same thing as $NKLA and it's slowly rooling downhill   $TSLAQ  https://t.co/yeYMVSX0r1,en,NKLA,1.15577E+18,laque_tess,26,2,0,,twitter,-0.5859,0.167,0.833,0
744,1367892282830163976_tslaq,1.61497E+12,05/03/2021 17:00,,How do I know $TSLA is a Fraud?   It's doing the same thing as $NKLA and it's slowly rooling downhill   $TSLAQ  https://t.co/yeYMVSX0r1,en,TSLAQ,1.15577E+18,laque_tess,26,2,0,,twitter,-0.5859,0.167,0.833,0
745,1367891676992258050_tsla,1.61497E+12,05/03/2021 17:00,,"Just bought my first option -  TSLA $600 call for 12 Mar.   This is play $$, I didn’t have to re-mortgage my house. $TSLA #tesla",en,TSLA,54094700,jchybow,37,6,1,,twitter,0.34,0,0.902,0.098
746,1367891303636348930_tsla,1.61497E+12,05/03/2021 17:00,,$TSLA Those same day expiration lottos PAID 🔥🔥 F the haters!  https://t.co/2LBTpS2zub,en,TSLA,1.04733E+18,joealertz,92,13,1,,twitter,-0.5411,0.259,0.741,0
749,1367891296581541891_tsla,1.61497E+12,05/03/2021 17:00,,Yes. My latest Tesla entry was $562.62. Yes I’m having fun.  You will not laugh when $TSLA is at $7000.,en,TSLA,1.07663E+18,bitcuin,21,7,1,,twitter,0.6981,0.106,0.579,0.315
750,1367891141874638859_tsla,1.61497E+12,05/03/2021 17:00,,"Can't believe I'm happy to see $TSLA down ""only"" 5% today. 💀   They say what doesn't kill you makes you stronger.  I'm gonna be a bad ass bitch when this is over. 😂",en,TSLA,84890791,jeremyjudkins,66,6,2,,twitter,0.8702,0.073,0.588,0.339
751,1367891043786645513_tsla,1.61497E+12,05/03/2021 17:00,,@WholeMarsBlog $TSLA holders have a chance to re-do the strategy they missed out on during the Rona crash.,en,TSLA,352003255,MatthewRideout,54,1,6,,twitter,-0.4404,0.234,0.67,0.096
752,1367891034999427080_tsla,1.61497E+12,05/03/2021 17:00,,Closed $TSLA trade $558 ➡️➡️ $587 plus. Profits in this market must,en,TSLA,1884013189,Pharmdca,30,4,0,,twitter,0.4404,0,0.791,0.209
754,1367890759588970497_tsla,1.61497E+12,05/03/2021 17:00,,"$TSLA is up 470% over the past 52 weeks on magic mystery TAM &amp; only 5 or so incremental, credible whistleblower complaints of fraud. the horror!",en,TSLA,84950626,orthereaboot,38,1,0,,twitter,-0.8883,0.323,0.677,0
756,1367890219022843905_tsla,1.61497E+12,05/03/2021 17:00,,@WholeMarsBlog Legit just bought 14 shares of $TSLA. Diamond hands. Be greedy when others are fearful.,en,TSLA,613214169,HassanAesthetic,33,0,1,,twitter,-0.2263,0.249,0.543,0.208
757,1367889916672151555_qqq,1.61497E+12,05/03/2021 17:00,,$QQQ strong bounce from 298.50 support now back above 303.50.. This may be day 1 of a bottom.. If so we can see a strong rally in tech next week  $TSLA can start to bounce if it reclaims 600 level  $SQ setting up for a move back towards 225-230 next,en,QQQ,1.01832E+18,EliteOptions2,71,2,2,,twitter,0.8519,0,0.822,0.178
758,1367889916672151555_tsla,1.61497E+12,05/03/2021 17:00,,$QQQ strong bounce from 298.50 support now back above 303.50.. This may be day 1 of a bottom.. If so we can see a strong rally in tech next week  $TSLA can start to bounce if it reclaims 600 level  $SQ setting up for a move back towards 225-230 next,en,TSLA,1.01832E+18,EliteOptions2,71,2,2,,twitter,0.8519,0,0.822,0.178
759,1367889916672151555_sq,1.61497E+12,05/03/2021 17:00,,$QQQ strong bounce from 298.50 support now back above 303.50.. This may be day 1 of a bottom.. If so we can see a strong rally in tech next week  $TSLA can start to bounce if it reclaims 600 level  $SQ setting up for a move back towards 225-230 next,en,SQ,1.01832E+18,EliteOptions2,71,2,2,,twitter,0.8519,0,0.822,0.178
760,1367889837009768448_tsla,1.61497E+12,05/03/2021 17:00,,My latest $TSLA shares are in the green 🙌🏼 - see y’all in 10 years,en,TSLA,1.14208E+18,SmokeyShorts,61,4,1,,twitter,0.296,0,0.855,0.145
761,1367889802033565698_tsla,1.61497E+12,05/03/2021 17:00,,"On the plus side.  $TSLA's PE has dropped to a much more healthy ~900 based on TTM earnings.  If you annualize $TSLA earnings from Q4 2021 and adjust for SBCs, earnings were around $900M, would would give a PE of just 125.  It's becoming a more compelling investment ;)",en,TSLA,1.04641E+18,RandyVegetables,21,1,0,,twitter,0.7468,0,0.854,0.146
763,1367889227397144579_arkk,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,ARKK,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
764,1367889227397144579_tsla,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,TSLA,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
765,1367889227397144579_sq,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,SQ,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
766,1367889227397144579_roku,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,ROKU,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
767,1367889227397144579_tdoc,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,TDOC,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
768,1367889227397144579_bidu,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,BIDU,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
769,1367889227397144579_shop,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,SHOP,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
770,1367889227397144579_zm,1.61497E+12,05/03/2021 17:00,,$ARKK - Bullish PUT activity - they are closing out the 05/21/21 $125 PUTS (all big side and contract price going down as they close out)  Top holdings - $tsla $sq $roku $tdoc $bidu $shop $zm    https://t.co/kNcKh3CPAi  https://t.co/YsH1efSlNT,en,ZM,9.51651E+17,MelStone31,18,3,4,,twitter,0.2023,0,0.95,0.05
785,1367888613866897412_tsla,1.61497E+12,05/03/2021 17:00,,"I will be called insane or crazy or a genius.  I -STILL- think $TSLA could be $1200 by the end of March, but please don't bet on it.  I could be wrong.",en,TSLA,7.77339E+17,LordPente,125,19,5,,twitter,-0.5789,0.222,0.693,0.085
788,1367888534682677251_tsla,1.61497E+12,05/03/2021 17:00,,"On Feb 22, I took any growth stocks and ETFs trading or breaking below the 50-sma off any potential focus list. This has helped me avoid alot of drawdown and downtrend breakdowns. $TSLA came off the focus list at 770, today at 562. Once they lose the 50-sma, they go off the list.  https://t.co/zBBnZc3ZK2",en,TSLA,1064700308,LMT978,29,1,1,,twitter,-0.3182,0.085,0.87,0.045
789,1367888212790816768_tsla,1.61496E+12,05/03/2021 17:00,,If ARK puts out a $10K price target on $TSLA it would come across as pathetic.  I do expect it too though.,en,TSLA,2188619364,Keubiko,57,6,2,,twitter,-0.5719,0.163,0.837,0
790,1367888026836340739_tsla,1.61496E+12,05/03/2021 17:00,,Narrator:  $TSLA has a habit of delivery earnings way less than projected 2 years prior.  And when they do come in are entirely driven by tax credit sales.  https://t.co/lj8yNqaXXw,en,TSLA,2188619364,Keubiko,34,4,3,,twitter,0.3818,0,0.909,0.091
792,1367887585218072579_tsla,1.61496E+12,05/03/2021 17:00,,"Wall St, Big Oil &amp; Legacy Auto won't stop innovation $TSLA",en,TSLA,8.04412E+17,ElonsWorld,30,5,3,,twitter,-0.0762,0.167,0.688,0.144
793,1367887555069239300_tsla,1.61496E+12,05/03/2021 17:00,,"Added 2023 Jan $TSLA ITM calls, thx for the dip I have been waiting for.",en,TSLA,1689516060,vincent13031925,873,51,23,,twitter,0.3612,0,0.839,0.161
794,1367887111949492227_tsla,1.61496E+12,05/03/2021 17:00,,Crazy wild day for me on $TSLA.  Get rekt initially but then major diamond hands on both sides of the tape today saved the day..,en,TSLA,565969885,madaznfootballr,60,8,1,,twitter,0.7269,0.056,0.721,0.223
795,1367886886010843143_tsla,1.61496E+12,05/03/2021 17:00,,$TSLA now trading at 73x 2-year forward consensus EPS - down from 126x in December 2020.  Forward 5-yr EPS growth estimates are unchanged so TSLA PEG ratio has collapsed.  https://t.co/sORzcczICn,en,TSLA,1.1617E+18,garyblack00,263,29,10,,twitter,0.128,0.066,0.852,0.082
797,1367886548813905929_nio,1.61496E+12,05/03/2021 17:00,,"Anyone long high fliers from $NIO, $TSLA, most SPACs, any company without real earnings, will see minimum 80% drop by end of correction. Others like $SOS $NKLA will end up deslisted. Unless longs get out NOW they won't be able to take advantage of the recovery.",en,NIO,1.08797E+18,SebastinPatron3,16,3,1,,twitter,0.34,0.042,0.867,0.091
798,1367886548813905929_tsla,1.61496E+12,05/03/2021 17:00,,"Anyone long high fliers from $NIO, $TSLA, most SPACs, any company without real earnings, will see minimum 80% drop by end of correction. Others like $SOS $NKLA will end up deslisted. Unless longs get out NOW they won't be able to take advantage of the recovery.",en,TSLA,1.08797E+18,SebastinPatron3,16,3,1,,twitter,0.34,0.042,0.867,0.091
799,1367886548813905929_sos,1.61496E+12,05/03/2021 17:00,,"Anyone long high fliers from $NIO, $TSLA, most SPACs, any company without real earnings, will see minimum 80% drop by end of correction. Others like $SOS $NKLA will end up deslisted. Unless longs get out NOW they won't be able to take advantage of the recovery.",en,SOS,1.08797E+18,SebastinPatron3,16,3,1,,twitter,0.34,0.042,0.867,0.091
800,1367886548813905929_nkla,1.61496E+12,05/03/2021 17:00,,"Anyone long high fliers from $NIO, $TSLA, most SPACs, any company without real earnings, will see minimum 80% drop by end of correction. Others like $SOS $NKLA will end up deslisted. Unless longs get out NOW they won't be able to take advantage of the recovery.",en,NKLA,1.08797E+18,SebastinPatron3,16,3,1,,twitter,0.34,0.042,0.867,0.091
801,1367886534297325570_tsla,1.61496E+12,05/03/2021 17:00,,"Tesla Hits New Milestone: Installs 6,000th Supercharger Stall in China 🇨🇳 $TSLA 🔋⚡️🚗🚙   https://t.co/YNFSeRulEx",en,TSLA,1.14208E+18,SmokeyShorts,32,0,4,,twitter,-0.2023,0.122,0.878,0
803,1367885808406003716_tsla,1.61496E+12,05/03/2021 17:00,,"@garyblack00 This comment shows exactly how broken the stock market is. If what Musk and $TSLA are doing is creating real value, ultimately it will result in free cash flow that justifies a higher price. Short term price swings are meaningless and management shouldn’t be day trading.",en,TSLA,1.16285E+18,Tiggersdad2,22,0,0,,twitter,0.2263,0.109,0.747,0.144
805,1367885289679650822_tsla,1.61496E+12,05/03/2021 17:00,,"If you're mentally struggling right now due to the market sell-off, especially in relation to $TSLA and need to talk, my DMs are open. 💙",en,TSLA,2694154514,JeffTutorials,28,1,1,,twitter,-0.4215,0.109,0.891,0
811,1367884342899445774_tsla,1.61496E+12,05/03/2021 17:00,,"With every dollar $TSLA drops, the echo of the ice sheets cracking and falling into the ocean reverberates across the globe....listen....you can hear it now....  https://t.co/rnfvKXKTTh",en,TSLA,21826347,ShortingIsFun,18,1,0,,twitter,-0.1531,0.06,0.94,0
812,1367884211802304512_tsla,1.61496E+12,05/03/2021 17:00,,"IM GOING BACK TO BACK $100,000 MONTHS!   $TSLA Just paid me $24,000 in PROFIT TODAY!   FULL FORCE!!!! IM NOT STOPPING!  https://t.co/nNptnkffve",en,TSLA,2981421573,DekmarTrades,37,6,4,,twitter,0.7774,0,0.737,0.263
822,1367883679662538753_tsla,1.61496E+12,05/03/2021 17:00,,"Life hack:  If we all stop eating for a while and go on a diet, then we can buy more $TSLA shares.",en,TSLA,2241150253,RationalEtienne,159,13,4,,twitter,0.0717,0.097,0.794,0.109
823,1367883617066684419_tsla,1.61496E+12,05/03/2021 17:00,,Will anyone remember this drop when $tsla gets to 1000 or will we all be too busy dreaming about 1500?,en,TSLA,17397931,adrFinance,164,13,5,,twitter,-0.3346,0.111,0.889,0
828,1367883333246595072_tsla,1.61496E+12,05/03/2021 17:00,,"I expect both $TSLA and $ARKK to fight back against the shorts next week.  ARK can put out its revised $TSLA PT.  Elon can talk about FSD, Cytruck, Semi, Berlin.",en,TSLA,1.1617E+18,garyblack00,1844,171,151,,twitter,-0.3818,0.085,0.915,0
829,1367883333246595072_arkk,1.61496E+12,05/03/2021 17:00,,"I expect both $TSLA and $ARKK to fight back against the shorts next week.  ARK can put out its revised $TSLA PT.  Elon can talk about FSD, Cytruck, Semi, Berlin.",en,ARKK,1.1617E+18,garyblack00,1844,171,151,,twitter,-0.3818,0.085,0.915,0
837,1367882563356921868_tsla,1.61496E+12,05/03/2021 16:00,,Everyone be sure to thank this little fella for today's $TSLA discount  https://t.co/ANS3u56NID,en,TSLA,1651403384,ChrisDungeon,20,0,0,,twitter,0.5859,0,0.696,0.304
841,1367882474735493121_tsla,1.61496E+12,05/03/2021 16:00,,"By the time I'm 50 I will say to my family &amp; friends, yes I'm that guy that kept invested in $TSLA for decades.",en,TSLA,8.04412E+17,ElonsWorld,88,5,8,,twitter,0.7003,0,0.784,0.216
842,1367882441440985088_tsla,1.61496E+12,05/03/2021 16:00,,The fear index is at 41. #stockmarketcrash - $TSLA and $NIO are sinking. Remember the only thing to #fear is fear itself.  https://t.co/tcLmLObh3P,en,TSLA,1.34334E+18,BeyondFinance1,17,4,5,,twitter,-0.7506,0.242,0.758,0
843,1367882441440985088_nio,1.61496E+12,05/03/2021 16:00,,The fear index is at 41. #stockmarketcrash - $TSLA and $NIO are sinking. Remember the only thing to #fear is fear itself.  https://t.co/tcLmLObh3P,en,NIO,1.34334E+18,BeyondFinance1,17,4,5,,twitter,-0.7506,0.242,0.758,0
847,1367882252160471043_tsla,1.61496E+12,05/03/2021 16:00,,"As much as it sucks, now is an excellent opportunity to buy and hold. @Tesla $TSLA #Tesla  https://t.co/UADLcOAwJN",en,TSLA,1.04508E+18,IheartTesla,29,3,0,,twitter,0.6124,0.104,0.625,0.271
848,1367882202852302850_tsla,1.61496E+12,05/03/2021 16:00,,I'm glad that I'm only 25 years old and living the beginning of the rise of Tesla. $TSLA,en,TSLA,8.04412E+17,ElonsWorld,821,26,54,,twitter,0.4588,0,0.85,0.15
849,1367882144769396736_tsla,1.61496E+12,05/03/2021 16:00,,"One of those rare days where I am down more than $420,000 on my $TSLA shares  https://t.co/Wzbc9uKmpB",en,TSLA,394626603,AlternateJones,67,3,2,,twitter,0.296,0,0.872,0.128
853,1367881606346600450_tsla,1.61496E+12,05/03/2021 16:00,,Which one of you warned us about a month ago that $TSLA was headed into the $500’s?,en,TSLA,1.32553E+18,AshleyM14890553,23,10,1,,twitter,-0.2732,0.123,0.877,0
855,1367880914907377668_tsla,1.61496E+12,05/03/2021 16:00,,"At least we can now focus on @Tesla instead of $TSLA  There is no $TSLA without @Tesla   @elonmusk we are still here, and never leaving ✊🏼✊🏼✊🏼",en,TSLA,1.30336E+18,MilMileBattery,18,2,2,,twitter,-0.296,0.081,0.919,0
857,1367880840215228418_tsla,1.61496E+12,05/03/2021 16:00,,"Hope everyone took a piece of the cake! 🍰 = $TSLA  Overall great day, made two errors around 10:47 &amp; 11:31 instead of buying I sold (long mentality) other than that I’m happy with my performance.   #trading #stockoftheday #teamjtrader @bookmap_pro @jtraderco @SmallCapRoom  https://t.co/LjJhshIo7V",en,TSLA,9.29017E+17,alexjeanette_,27,7,1,,twitter,0.8622,0.05,0.723,0.227
858,1367880136838709250_tsla,1.61496E+12,05/03/2021 16:00,,I feel like I just pulled the heist of the century! I just closed my $TSLA covered call leaps that I sold only 6-7 weeks ago... for a $465k profit! And managed to her several hundred more shares in the process! I’m... satisfied.  https://t.co/66nLTsr00u,en,TSLA,1354932386,Real_Futurist,132,23,2,,twitter,0.8902,0,0.752,0.248
860,1367879365854429190_tsla,1.61496E+12,05/03/2021 16:00,,Check out the video I made about $TSLA a month ago while everyone laughed at my short position and disliked the video    https://t.co/69qTgOCgZc,en,TSLA,1.21602E+18,SilviaBellrock,25,8,3,,twitter,0.0772,0.109,0.769,0.121
864,1367878803754786816_tsla,1.61496E+12,05/03/2021 16:00,,"At $TSLA's low of $539.49, shares were down 40% from high. Including current options and excluding future tranches, this is a net worth drop of nearly $82 billion for @elonmusk.   @StanphylCap @TESLAcharts @montana_skeptic @fly4dat @Keubiko @QTRResearch @zerohedge @lorakolodny",en,TSLA,1.27851E+18,funwithnumberz,53,5,4,,twitter,-0.0258,0.102,0.799,0.099
866,1367878313079762946_tsla,1.61496E+12,05/03/2021 16:00,,Hey @elonmusk   I deserve a free pair of those Tesla Short Shorts don't you think?    Now that we're in the $500s for $TSLA  https://t.co/EUHLTWz1L4,en,TSLA,1932437030,RingMasterRa33,30,1,4,,twitter,0.5106,0,0.864,0.136
867,1367878255420801031_tsla,1.61496E+12,05/03/2021 16:00,,"Bought more $TSLA.  As I said yesterday, this pull back feels like March 2020 (&lt; $100) &amp; May 2019 (&lt; $40).",en,TSLA,31263848,stevenmarkryan,1057,70,53,,twitter,0.3612,0,0.884,0.116
868,1367878055935508480_tsla,1.61496E+12,05/03/2021 16:00,,"I'm so excited about the upcoming finished $TSLA products: Cybertruck, Semi, Roadster, ATV, Model 2, solar roof in 1 day, wider FSD feature complete, Giga/Terafactories. Possible new products: Van/ delivery van, bus, transportation pod implemented to Bo. Co. tunnels...",en,TSLA,8.04412E+17,ElonsWorld,60,5,6,,twitter,0.4005,0,0.932,0.068
869,1367878011605815296_tsla,1.61496E+12,05/03/2021 16:00,,Bought a sh*t ton of $tsla at $550. Sooooo glad I waited.,en,TSLA,17494336,whitfletcher,103,2,1,,twitter,0.4588,0,0.75,0.25
879,1367877102071132160_tsla,1.61496E+12,05/03/2021 16:00,,"If you're 😞 today because $TSLA is down, and you want to become a better long-term investor, you need to learn to take your emotions out of it. It's not easy, but it's a skill required for successfully building wealth.  Learn to take advantage of sales.",en,TSLA,1651403384,ChrisDungeon,52,9,1,,twitter,0.9099,0.032,0.699,0.268
880,1367876998652071937_tsla,1.61496E+12,05/03/2021 16:00,,"Last March when $TSLA dropped 61% I did not have a single hedge (sold &amp; bought PUTs) in place. This time I do.   Moral: Identity, learn from &amp; document your mistakes, think and document an action plan &amp; execute on time.",en,TSLA,394626603,AlternateJones,72,8,5,,twitter,-0.3612,0.063,0.937,0
882,1367876646779379713_tsla,1.61496E+12,05/03/2021 16:00,,nasty out there but this is a healthy thing... do you really want buy $tsla at 1000 bucks $sq at 300 $roku at 500 a good whipping and then a few weeks of basing will setup up some good plays,en,TSLA,15130891,kunal00,30,1,1,,twitter,0.9237,0.047,0.633,0.32
883,1367876646779379713_sq,1.61496E+12,05/03/2021 16:00,,nasty out there but this is a healthy thing... do you really want buy $tsla at 1000 bucks $sq at 300 $roku at 500 a good whipping and then a few weeks of basing will setup up some good plays,en,SQ,15130891,kunal00,30,1,1,,twitter,0.9237,0.047,0.633,0.32
884,1367876646779379713_roku,1.61496E+12,05/03/2021 16:00,,nasty out there but this is a healthy thing... do you really want buy $tsla at 1000 bucks $sq at 300 $roku at 500 a good whipping and then a few weeks of basing will setup up some good plays,en,ROKU,15130891,kunal00,30,1,1,,twitter,0.9237,0.047,0.633,0.32
890,1367876043722399745_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA put got out early so I can sleep peacefully for work lol. 257% return 💛  https://t.co/48ieUNOFlv,en,TSLA,232412223,ChazMarie_Ocean,38,5,1,,twitter,0.7553,0,0.668,0.332
892,1367875718944714753_tsla,1.61496E+12,05/03/2021 16:00,,@SawyerMerritt I don’t remember the last time $TSLA moved 13% in a day. Wow the margin calls must be insane right now.,en,TSLA,9.38479E+17,jhblake4,65,4,2,,twitter,0.2732,0.11,0.735,0.155
894,1367875453957079041_tsla,1.61496E+12,05/03/2021 16:00,,"MARKET. MANIPULATION.  GAMMA SQUEEZE WITH OUT OF MONEY PUTS ON EVERY ARK INVESTMENT POSITION.  COORDINATED MOVE FROM FUND MANAGERS, HEDGE FUNDS.  ILLEGAL.  $TSLA $VUZI $ROKU $SQ $TDOC $ZM",en,TSLA,1.30336E+18,MilMileBattery,16,0,4,,twitter,-0.7003,0.182,0.818,0
895,1367875453957079041_vuzi,1.61496E+12,05/03/2021 16:00,,"MARKET. MANIPULATION.  GAMMA SQUEEZE WITH OUT OF MONEY PUTS ON EVERY ARK INVESTMENT POSITION.  COORDINATED MOVE FROM FUND MANAGERS, HEDGE FUNDS.  ILLEGAL.  $TSLA $VUZI $ROKU $SQ $TDOC $ZM",en,VUZI,1.30336E+18,MilMileBattery,16,0,4,,twitter,-0.7003,0.182,0.818,0
896,1367875453957079041_roku,1.61496E+12,05/03/2021 16:00,,"MARKET. MANIPULATION.  GAMMA SQUEEZE WITH OUT OF MONEY PUTS ON EVERY ARK INVESTMENT POSITION.  COORDINATED MOVE FROM FUND MANAGERS, HEDGE FUNDS.  ILLEGAL.  $TSLA $VUZI $ROKU $SQ $TDOC $ZM",en,ROKU,1.30336E+18,MilMileBattery,16,0,4,,twitter,-0.7003,0.182,0.818,0
897,1367875453957079041_sq,1.61496E+12,05/03/2021 16:00,,"MARKET. MANIPULATION.  GAMMA SQUEEZE WITH OUT OF MONEY PUTS ON EVERY ARK INVESTMENT POSITION.  COORDINATED MOVE FROM FUND MANAGERS, HEDGE FUNDS.  ILLEGAL.  $TSLA $VUZI $ROKU $SQ $TDOC $ZM",en,SQ,1.30336E+18,MilMileBattery,16,0,4,,twitter,-0.7003,0.182,0.818,0
898,1367875453957079041_tdoc,1.61496E+12,05/03/2021 16:00,,"MARKET. MANIPULATION.  GAMMA SQUEEZE WITH OUT OF MONEY PUTS ON EVERY ARK INVESTMENT POSITION.  COORDINATED MOVE FROM FUND MANAGERS, HEDGE FUNDS.  ILLEGAL.  $TSLA $VUZI $ROKU $SQ $TDOC $ZM",en,TDOC,1.30336E+18,MilMileBattery,16,0,4,,twitter,-0.7003,0.182,0.818,0
899,1367875453957079041_zm,1.61496E+12,05/03/2021 16:00,,"MARKET. MANIPULATION.  GAMMA SQUEEZE WITH OUT OF MONEY PUTS ON EVERY ARK INVESTMENT POSITION.  COORDINATED MOVE FROM FUND MANAGERS, HEDGE FUNDS.  ILLEGAL.  $TSLA $VUZI $ROKU $SQ $TDOC $ZM",en,ZM,1.30336E+18,MilMileBattery,16,0,4,,twitter,-0.7003,0.182,0.818,0
901,1367875227095547909_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA Bulls last line of defense here. Where are we heading from here?  https://t.co/MRObMDK7b8,en,TSLA,1.04733E+18,joealertz,79,38,1,,twitter,0.128,0,0.897,0.103
903,1367874987869106183_tsla,1.61496E+12,05/03/2021 16:00,,"Pelosi better hurry up and get that stimulus out, her $TSLA calls are tanking",en,TSLA,31064165,Fxhedgers,1375,31,167,,twitter,0.4404,0,0.818,0.182
904,1367874972752969728_tsla,1.61496E+12,05/03/2021 16:00,,Good thing they put $TSLA in the $SPY,en,TSLA,15971805,InvestorsLive,82,5,1,,twitter,0.4404,0,0.707,0.293
905,1367874972752969728_spy,1.61496E+12,05/03/2021 16:00,,Good thing they put $TSLA in the $SPY,en,SPY,15971805,InvestorsLive,82,5,1,,twitter,0.4404,0,0.707,0.293
907,1367874824849133569_tsla,1.61496E+12,05/03/2021 16:00,,$TSLA getting crushed.. Hope you all caught puts under 600! Possible to see 500 next,en,TSLA,1.01832E+18,EliteOptions2,34,3,1,,twitter,0.4926,0,0.814,0.186
911,1367874563304984584_tsla,1.61496E+12,05/03/2021 16:00,,In 2030 you're going to regret not buying enough $TSLA,en,TSLA,8.04412E+17,ElonsWorld,90,2,6,,twitter,-0.4215,0.237,0.763,0
913,1367874385080639492_tsla,1.61496E+12,05/03/2021 16:00,,"$TSLA will report Q1 earnings and then everyone will be reminded “oh shit, this is a company growing 50% CAGR over the next 10 years trading at a 35% discount with an expanding TAM and gross margins &gt; 25%” and buy back in.",en,TSLA,1.30336E+18,MilMileBattery,20,1,5,,twitter,-0.7184,0.144,0.819,0.037
914,1367874301706272769_abml,1.61496E+12,05/03/2021 16:00,,Its that kind of day people. Calling in sick. $abml $tsla $psth  https://t.co/VTFI18Ijvs,en,ABML,434167710,cyberben007,17,2,2,,twitter,-0.5106,0.216,0.784,0
915,1367874301706272769_tsla,1.61496E+12,05/03/2021 16:00,,Its that kind of day people. Calling in sick. $abml $tsla $psth  https://t.co/VTFI18Ijvs,en,TSLA,434167710,cyberben007,17,2,2,,twitter,-0.5106,0.216,0.784,0
916,1367874301706272769_psth,1.61496E+12,05/03/2021 16:00,,Its that kind of day people. Calling in sick. $abml $tsla $psth  https://t.co/VTFI18Ijvs,en,PSTH,434167710,cyberben007,17,2,2,,twitter,-0.5106,0.216,0.784,0
920,1367874075260035095_tsla,1.61496E+12,05/03/2021 16:00,,Today Mr Market allows you to buy great companies like $TSLA at a discount.   If only he could see the future... 😂,en,TSLA,1651403384,ChrisDungeon,28,1,2,,twitter,0.765,0,0.732,0.268
921,1367874064216449030_tsla,1.61496E+12,05/03/2021 16:00,,"Unreal scenes on the market, ive been left with no option but to liquidate all spreads on #OMI $TSLA #MODE and 1/2 of #ARB  Defensive mode until this ends 😮  TSLA about to do a 100 point drop in 1 day 😧  -£66k today🤮  https://t.co/liiqh1w4KK",en,TSLA,9.00052E+17,PennyStockPuntz,29,9,0,,twitter,-0.4767,0.098,0.876,0.026
922,1367874041143422981_tsla,1.61496E+12,05/03/2021 16:00,,Timing the bottom or the top of a volatile stock like $TSLA is a fool’s errand.,en,TSLA,394626603,AlternateJones,108,11,6,,twitter,0.5106,0,0.736,0.264
933,1367873532256993281_tsla,1.61496E+12,05/03/2021 16:00,,"@squawksquare @alesssj4 True $TSLA longs still love you.  Traders who were leeching off you, copying moves and are now feeling the burn, so they hate you.  The bears always hated you any way.  But if you want EVERYONE to hate you, just sell off your position! Then you'll have a trifecta.  Stay strong!",en,TSLA,1.04641E+18,RandyVegetables,18,0,0,,twitter,-0.3901,0.174,0.63,0.196
934,1367873316866977795_tsla,1.61496E+12,05/03/2021 16:00,,Seems silly to sell when it's down imo   $TSLA,en,TSLA,97552785,daelmor,49,7,2,,twitter,0.0258,0,0.879,0.121
